index,id,subscriber_id,source,source_id,delivered_time,website_id
24671,613759,25106,campaign,1463,2017-10-02 21:18:40.796398+00:00,673
24690,613722,25378,campaign,1463,2017-10-02 21:18:40.819860+00:00,673
24665,613771,25031,campaign,1463,2017-10-02 21:18:40.888550+00:00,673
24661,613779,25006,campaign,1463,2017-10-02 21:18:41.198639+00:00,673
24649,613799,21111,campaign,1463,2017-10-02 21:18:41.636903+00:00,673
24659,613781,25001,campaign,1463,2017-10-02 21:18:41.832584+00:00,673
24642,613809,24920,campaign,1463,2017-10-02 21:18:41.981668+00:00,673
24666,613770,25032,campaign,1463,2017-10-02 21:18:42.371003+00:00,673
24656,613789,24984,campaign,1463,2017-10-02 21:18:42.813081+00:00,673
24685,613737,25249,campaign,1463,2017-10-02 21:18:42.880861+00:00,673
24645,613806,24925,campaign,1463,2017-10-02 21:18:42.961864+00:00,673
24648,613800,24939,campaign,1463,2017-10-02 21:18:43.039415+00:00,673
24674,613754,25152,campaign,1463,2017-10-02 21:18:43.237856+00:00,673
24657,613786,24991,campaign,1463,2017-10-02 21:18:43.300718+00:00,673
24646,613803,24931,campaign,1463,2017-10-02 21:18:43.339681+00:00,673
24633,613828,24855,campaign,1463,2017-10-02 21:18:44.440225+00:00,673
24636,613824,24864,campaign,1463,2017-10-02 21:18:44.781029+00:00,673
24624,613844,29665,campaign,1463,2017-10-02 21:18:45.398986+00:00,673
24612,613860,29424,campaign,1463,2017-10-02 21:18:45.503922+00:00,673
24641,613810,24905,campaign,1463,2017-10-02 21:18:45.539839+00:00,673
24622,613846,29632,campaign,1463,2017-10-02 21:18:45.599354+00:00,673
24631,613832,24850,campaign,1463,2017-10-02 21:18:45.750736+00:00,673
24608,613865,29291,campaign,1463,2017-10-02 21:18:45.768084+00:00,673
24638,613818,24883,campaign,1463,2017-10-02 21:18:45.787074+00:00,673
24623,613845,29637,campaign,1463,2017-10-02 21:18:45.896590+00:00,673
24609,613863,29412,campaign,1463,2017-10-02 21:18:45.932879+00:00,673
24603,613871,29165,campaign,1463,2017-10-02 21:18:46.022741+00:00,673
24618,613854,29541,campaign,1463,2017-10-02 21:18:46.112038+00:00,673
24650,613796,24946,campaign,1463,2017-10-02 21:18:46.442934+00:00,673
24615,613857,29518,campaign,1463,2017-10-02 21:18:47.027005+00:00,673
24619,613851,29581,campaign,1463,2017-10-02 21:18:47.084240+00:00,673
24604,613870,29178,campaign,1463,2017-10-02 21:18:47.239916+00:00,673
24599,613880,24827,campaign,1463,2017-10-02 21:18:48.105792+00:00,673
24595,613885,24800,campaign,1463,2017-10-02 21:18:48.107811+00:00,673
24605,613869,29213,campaign,1463,2017-10-02 21:18:48.249881+00:00,673
24596,613884,24794,campaign,1463,2017-10-02 21:18:48.307904+00:00,673
24590,613895,24606,campaign,1463,2017-10-02 21:18:48.314395+00:00,673
24592,613891,24683,campaign,1463,2017-10-02 21:18:48.541425+00:00,673
24598,613881,24825,campaign,1463,2017-10-02 21:18:48.601382+00:00,673
24587,613907,24247,campaign,1463,2017-10-02 21:18:48.880244+00:00,673
24594,613886,24796,campaign,1463,2017-10-02 21:18:49.082496+00:00,673
24579,613921,23953,campaign,1463,2017-10-02 21:18:49.522646+00:00,673
24577,613924,23941,campaign,1463,2017-10-02 21:18:49.599453+00:00,673
26325,613605,27327,campaign,1463,2017-10-02 21:18:49.887071+00:00,673
24625,613843,29669,campaign,1463,2017-10-02 21:18:49.896195+00:00,673
24572,613931,23891,campaign,1463,2017-10-02 21:18:49.922392+00:00,673
24575,613927,23935,campaign,1463,2017-10-02 21:18:49.998282+00:00,673
24616,613856,29528,campaign,1463,2017-10-02 21:18:50.086396+00:00,673
24567,613938,23827,campaign,1463,2017-10-02 21:18:50.344034+00:00,673
24576,613925,23938,campaign,1463,2017-10-02 21:18:50.892173+00:00,673
24564,613942,23787,campaign,1463,2017-10-02 21:18:50.939876+00:00,673
24563,613943,23777,campaign,1463,2017-10-02 21:18:50.968557+00:00,673
24593,613888,24774,campaign,1463,2017-10-02 21:18:51.041732+00:00,673
24555,613960,21449,campaign,1463,2017-10-02 21:18:51.154786+00:00,673
24573,613929,11047,campaign,1463,2017-10-02 21:18:51.580858+00:00,673
24566,613939,23822,campaign,1463,2017-10-02 21:18:51.730855+00:00,673
24571,613932,21352,campaign,1463,2017-10-02 21:18:51.951537+00:00,673
24689,613724,25364,campaign,1463,2017-10-02 21:18:52.592799+00:00,673
24549,613971,21190,campaign,1463,2017-10-02 21:18:52.832957+00:00,673
24561,613947,23717,campaign,1463,2017-10-02 21:18:53.209488+00:00,673
24574,613928,23908,campaign,1463,2017-10-02 21:18:53.244173+00:00,673
24570,613933,23864,campaign,1463,2017-10-02 21:18:53.771594+00:00,673
24536,613990,20663,campaign,1463,2017-10-02 21:18:53.804645+00:00,673
24557,613958,21453,campaign,1463,2017-10-02 21:18:53.847003+00:00,673
24558,613957,22600,campaign,1463,2017-10-02 21:18:53.940642+00:00,673
24537,613988,20716,campaign,1463,2017-10-02 21:18:54.190190+00:00,673
24548,613972,21154,campaign,1463,2017-10-02 21:18:54.781663+00:00,673
24529,614000,20272,campaign,1463,2017-10-02 21:18:55.000238+00:00,673
24546,613977,21060,campaign,1463,2017-10-02 21:18:55.062061+00:00,673
24528,614006,20238,campaign,1463,2017-10-02 21:18:55.310078+00:00,673
26372,613523,28541,campaign,1463,2017-10-02 21:18:55.335294+00:00,673
24585,613910,24136,campaign,1463,2017-10-02 21:18:55.633789+00:00,673
24524,614017,20110,campaign,1463,2017-10-02 21:18:56.930587+00:00,673
24551,613967,21287,campaign,1463,2017-10-02 21:18:57.600709+00:00,673
24527,614010,20193,campaign,1463,2017-10-02 21:18:59.029559+00:00,673
24547,613973,21126,campaign,1463,2017-10-02 21:18:59.345511+00:00,673
24586,613909,24160,campaign,1463,2017-10-02 21:19:01.697494+00:00,673
24520,614028,19924,campaign,1463,2017-10-02 21:19:01.753980+00:00,673
24531,613996,20462,campaign,1463,2017-10-02 21:19:02.046609+00:00,673
24535,613991,20643,campaign,1463,2017-10-02 21:19:02.075551+00:00,673
24526,614013,20160,campaign,1463,2017-10-02 21:19:02.396515+00:00,673
24517,614036,19832,campaign,1463,2017-10-02 21:19:02.573359+00:00,673
24518,614033,19879,campaign,1463,2017-10-02 21:19:03.133541+00:00,673
24516,614037,19830,campaign,1463,2017-10-02 21:19:03.599349+00:00,673
24515,614040,19820,campaign,1463,2017-10-02 21:19:03.818795+00:00,673
24658,613784,24996,campaign,1463,2017-10-02 21:19:03.956529+00:00,673
24562,613946,23726,campaign,1463,2017-10-02 21:19:04.536881+00:00,673
24589,613902,24387,campaign,1463,2017-10-02 21:19:04.621625+00:00,673
24510,614053,19508,campaign,1463,2017-10-02 21:19:04.803422+00:00,673
24507,614057,19359,campaign,1463,2017-10-02 21:19:05.121029+00:00,673
24506,614059,19287,campaign,1463,2017-10-02 21:19:05.323499+00:00,673
24503,614063,19188,campaign,1463,2017-10-02 21:19:05.504375+00:00,673
24500,614066,19157,campaign,1463,2017-10-02 21:19:05.571399+00:00,673
24514,614041,19806,campaign,1463,2017-10-02 21:19:05.650204+00:00,673
24539,613985,20813,campaign,1463,2017-10-02 21:19:06.618726+00:00,673
24501,614065,19159,campaign,1463,2017-10-02 21:19:06.746404+00:00,673
24508,614056,19362,campaign,1463,2017-10-02 21:19:07.274923+00:00,673
24552,613966,21308,campaign,1463,2017-10-02 21:19:07.537809+00:00,673
24504,614061,19256,campaign,1463,2017-10-02 21:19:07.615256+00:00,673
24495,614080,19060,campaign,1463,2017-10-02 21:19:08.415122+00:00,673
24497,614076,19084,campaign,1463,2017-10-02 21:19:09.499783+00:00,673
24560,613954,23639,campaign,1463,2017-10-02 21:19:09.869865+00:00,673
24488,614089,19027,campaign,1463,2017-10-02 21:19:10.501533+00:00,673
24513,614043,19781,campaign,1463,2017-10-02 21:19:11.541289+00:00,673
24484,614095,14205,campaign,1463,2017-10-02 21:19:13.116232+00:00,673
24493,614082,19045,campaign,1463,2017-10-02 21:19:13.137217+00:00,673
24580,613917,23989,campaign,1463,2017-10-02 21:19:13.297052+00:00,673
24479,614102,18989,campaign,1463,2017-10-02 21:19:13.468785+00:00,673
24482,614098,19005,campaign,1463,2017-10-02 21:19:13.470906+00:00,673
24664,613772,25028,campaign,1463,2017-10-02 21:19:13.490382+00:00,673
24483,614096,19010,campaign,1463,2017-10-02 21:19:13.585386+00:00,673
24477,614105,18983,campaign,1463,2017-10-02 21:19:13.695554+00:00,673
24525,614016,11708,campaign,1463,2017-10-02 21:19:13.741803+00:00,673
24473,614110,18979,campaign,1463,2017-10-02 21:19:13.854343+00:00,673
24476,614107,18982,campaign,1463,2017-10-02 21:19:13.856888+00:00,673
24489,614087,19029,campaign,1463,2017-10-02 21:19:14.120647+00:00,673
24480,614100,18999,campaign,1463,2017-10-02 21:19:14.122595+00:00,673
24481,614099,19000,campaign,1463,2017-10-02 21:19:14.183687+00:00,673
24487,614090,19025,campaign,1463,2017-10-02 21:19:14.193330+00:00,673
24474,614109,18981,campaign,1463,2017-10-02 21:19:14.247931+00:00,673
24478,614103,18984,campaign,1463,2017-10-02 21:19:14.252864+00:00,673
24499,614069,19118,campaign,1463,2017-10-02 21:19:14.425210+00:00,673
24470,614118,18883,campaign,1463,2017-10-02 21:19:15.037401+00:00,673
21327,614131,18605,campaign,1463,2017-10-02 21:19:15.977128+00:00,673
21324,614134,18586,campaign,1463,2017-10-02 21:19:16.138822+00:00,673
21332,614125,18662,campaign,1463,2017-10-02 21:19:16.298503+00:00,673
24522,614020,20065,campaign,1463,2017-10-02 21:19:16.459283+00:00,673
21318,614146,18071,campaign,1463,2017-10-02 21:19:16.544204+00:00,673
21316,614148,12265,campaign,1463,2017-10-02 21:19:16.545588+00:00,673
21311,614154,17959,campaign,1463,2017-10-02 21:19:16.591827+00:00,673
21315,614149,18044,campaign,1463,2017-10-02 21:19:16.872813+00:00,673
21329,614128,18632,campaign,1463,2017-10-02 21:19:16.928526+00:00,673
21307,614162,17899,campaign,1463,2017-10-02 21:19:16.930549+00:00,673
21301,614177,17793,campaign,1463,2017-10-02 21:19:17.200981+00:00,673
21306,614165,17856,campaign,1463,2017-10-02 21:19:17.231645+00:00,673
21319,614144,18121,campaign,1463,2017-10-02 21:19:17.278302+00:00,673
21303,614173,17814,campaign,1463,2017-10-02 21:19:17.347300+00:00,673
21300,614199,11125,campaign,1463,2017-10-02 21:19:17.864044+00:00,673
24541,613983,20931,campaign,1463,2017-10-02 21:19:17.912627+00:00,673
24494,614081,19018,campaign,1463,2017-10-02 21:19:17.933080+00:00,673
21297,614213,17693,campaign,1463,2017-10-02 21:19:18.049056+00:00,673
21287,614227,17391,campaign,1463,2017-10-02 21:19:18.167430+00:00,673
21288,614226,17393,campaign,1463,2017-10-02 21:19:18.352295+00:00,673
21314,614150,18036,campaign,1463,2017-10-02 21:19:18.828475+00:00,673
21290,614224,17449,campaign,1463,2017-10-02 21:19:18.831093+00:00,673
21286,614228,17384,campaign,1463,2017-10-02 21:19:18.862180+00:00,673
21293,614220,17565,campaign,1463,2017-10-02 21:19:19.638716+00:00,673
21283,614235,17265,campaign,1463,2017-10-02 21:19:19.741224+00:00,673
21289,614225,17436,campaign,1463,2017-10-02 21:19:19.826852+00:00,673
21267,614265,16841,campaign,1463,2017-10-02 21:19:19.921040+00:00,673
21276,614248,17002,campaign,1463,2017-10-02 21:19:20.027965+00:00,673
21312,614153,17992,campaign,1463,2017-10-02 21:19:20.081076+00:00,673
21261,614286,16708,campaign,1463,2017-10-02 21:19:20.286787+00:00,673
21323,614138,18380,campaign,1463,2017-10-02 21:19:20.460203+00:00,673
21265,614276,16777,campaign,1463,2017-10-02 21:19:20.486578+00:00,673
26445,613386,34598,campaign,1463,2017-10-02 21:19:20.570587+00:00,673
26451,613379,34701,campaign,1463,2017-10-02 21:19:20.619101+00:00,673
26446,613384,34605,campaign,1463,2017-10-02 21:19:20.678598+00:00,673
26447,613383,34611,campaign,1463,2017-10-02 21:19:20.777450+00:00,673
26442,613389,34485,campaign,1463,2017-10-02 21:19:20.794621+00:00,673
26439,613394,34324,campaign,1463,2017-10-02 21:19:20.816703+00:00,673
26423,613418,32861,campaign,1463,2017-10-02 21:19:20.839055+00:00,673
26421,613421,32791,campaign,1463,2017-10-02 21:19:20.872987+00:00,673
21258,614292,16681,campaign,1463,2017-10-02 21:19:20.879581+00:00,673
26417,613426,32687,campaign,1463,2017-10-02 21:19:20.928157+00:00,673
26427,613412,33465,campaign,1463,2017-10-02 21:19:20.936639+00:00,673
21244,614315,23552,campaign,1463,2017-10-02 21:19:20.974496+00:00,673
26429,613409,33822,campaign,1463,2017-10-02 21:19:21.016754+00:00,673
26405,613441,32319,campaign,1463,2017-10-02 21:19:21.023698+00:00,673
21255,614297,16660,campaign,1463,2017-10-02 21:19:21.046753+00:00,673
24569,613935,23856,campaign,1463,2017-10-02 21:19:21.077539+00:00,673
21242,614317,23513,campaign,1463,2017-10-02 21:19:21.136703+00:00,673
21253,614303,16592,campaign,1463,2017-10-02 21:19:21.140435+00:00,673
21245,614314,23557,campaign,1463,2017-10-02 21:19:21.192403+00:00,673
24680,613743,25215,campaign,1463,2017-10-02 21:19:21.547449+00:00,673
21260,614288,16701,campaign,1463,2017-10-02 21:19:21.727389+00:00,673
24490,614085,19031,campaign,1463,2017-10-02 21:19:21.887532+00:00,673
21248,614310,16560,campaign,1463,2017-10-02 21:19:21.887949+00:00,673
26409,613436,32532,campaign,1463,2017-10-02 21:19:21.899401+00:00,673
21291,614223,17474,campaign,1463,2017-10-02 21:19:21.942276+00:00,673
21234,614330,23224,campaign,1463,2017-10-02 21:19:22.048414+00:00,673
21285,614229,17383,campaign,1463,2017-10-02 21:19:22.141479+00:00,673
21257,614293,16679,campaign,1463,2017-10-02 21:19:22.319824+00:00,673
21233,614331,23187,campaign,1463,2017-10-02 21:19:22.667713+00:00,673
24584,613912,24092,campaign,1463,2017-10-02 21:19:22.703773+00:00,673
21235,614329,23230,campaign,1463,2017-10-02 21:19:22.703964+00:00,673
21228,614344,22653,campaign,1463,2017-10-02 21:19:22.765565+00:00,673
21231,614337,22789,campaign,1463,2017-10-02 21:19:22.786521+00:00,673
21226,614348,22608,campaign,1463,2017-10-02 21:19:23.015351+00:00,673
21254,614298,16648,campaign,1463,2017-10-02 21:19:23.018717+00:00,673
21259,614290,16691,campaign,1463,2017-10-02 21:19:23.064271+00:00,673
21275,614250,17044,campaign,1463,2017-10-02 21:19:23.077027+00:00,673
21239,614322,23405,campaign,1463,2017-10-02 21:19:23.268399+00:00,673
21213,614388,10155,campaign,1463,2017-10-02 21:19:23.298685+00:00,673
21269,614263,16853,campaign,1463,2017-10-02 21:19:23.302513+00:00,673
21236,614327,23262,campaign,1463,2017-10-02 21:19:23.349204+00:00,673
21268,614264,16852,campaign,1463,2017-10-02 21:19:23.368573+00:00,673
21224,614354,22523,campaign,1463,2017-10-02 21:19:23.424880+00:00,673
21199,614410,16458,campaign,1463,2017-10-02 21:19:23.435388+00:00,673
24597,613882,24822,campaign,1463,2017-10-02 21:19:23.511319+00:00,673
21196,614415,16398,campaign,1463,2017-10-02 21:19:23.711383+00:00,673
21216,614384,21854,campaign,1463,2017-10-02 21:19:23.755329+00:00,673
21237,614326,23267,campaign,1463,2017-10-02 21:19:23.803981+00:00,673
21194,614419,16371,campaign,1463,2017-10-02 21:19:24.427619+00:00,673
21227,614345,22625,campaign,1463,2017-10-02 21:19:24.942041+00:00,673
21206,614399,16536,campaign,1463,2017-10-02 21:19:25.223268+00:00,673
21188,614432,14566,campaign,1463,2017-10-02 21:19:25.263972+00:00,673
24475,614108,10116,campaign,1463,2017-10-02 21:19:25.293733+00:00,673
21207,614398,16552,campaign,1463,2017-10-02 21:19:25.376272+00:00,673
21241,614318,23477,campaign,1463,2017-10-02 21:19:25.560819+00:00,673
21201,614407,16482,campaign,1463,2017-10-02 21:19:25.725407+00:00,673
21183,614438,16285,campaign,1463,2017-10-02 21:19:25.865270+00:00,673
21187,614433,16296,campaign,1463,2017-10-02 21:19:26.207069+00:00,673
21185,614436,16286,campaign,1463,2017-10-02 21:19:26.240202+00:00,673
21184,614437,16281,campaign,1463,2017-10-02 21:19:26.617091+00:00,673
21195,614417,16374,campaign,1463,2017-10-02 21:19:26.732758+00:00,673
21181,614441,16275,campaign,1463,2017-10-02 21:19:26.769683+00:00,673
21178,614447,16251,campaign,1463,2017-10-02 21:19:27.677049+00:00,673
21179,614446,16253,campaign,1463,2017-10-02 21:19:28.075115+00:00,673
21176,614449,16242,campaign,1463,2017-10-02 21:19:28.801391+00:00,673
21182,614440,16277,campaign,1463,2017-10-02 21:19:28.838961+00:00,673
21170,614459,15982,campaign,1463,2017-10-02 21:19:28.840746+00:00,673
21168,614462,15973,campaign,1463,2017-10-02 21:19:28.896257+00:00,673
21169,614460,15977,campaign,1463,2017-10-02 21:19:29.053096+00:00,673
21173,614456,16218,campaign,1463,2017-10-02 21:19:29.101194+00:00,673
21175,614453,16229,campaign,1463,2017-10-02 21:19:29.466508+00:00,673
21172,614457,15963,campaign,1463,2017-10-02 21:19:29.469213+00:00,673
21162,614473,10248,campaign,1463,2017-10-02 21:19:29.652923+00:00,673
21165,614468,15958,campaign,1463,2017-10-02 21:19:29.843835+00:00,673
21262,614285,16713,campaign,1463,2017-10-02 21:19:29.916634+00:00,673
21186,614435,16288,campaign,1463,2017-10-02 21:19:29.994035+00:00,673
21264,614277,16763,campaign,1463,2017-10-02 21:19:30.129359+00:00,673
21246,614313,23574,campaign,1463,2017-10-02 21:19:30.169217+00:00,673
21164,614469,15956,campaign,1463,2017-10-02 21:19:30.255924+00:00,673
21153,614506,14255,campaign,1463,2017-10-02 21:19:31.879081+00:00,673
21148,614519,13780,campaign,1463,2017-10-02 21:19:32.262968+00:00,673
21142,614533,14325,campaign,1463,2017-10-02 21:19:33.729856+00:00,673
21136,614547,13349,campaign,1463,2017-10-02 21:19:34.099157+00:00,673
21130,614564,13855,campaign,1463,2017-10-02 21:19:36.398989+00:00,673
21118,614586,9796,campaign,1463,2017-10-02 21:19:36.525749+00:00,673
21160,614494,15788,campaign,1463,2017-10-02 21:19:36.540058+00:00,673
21123,614575,9723,campaign,1463,2017-10-02 21:19:36.588449+00:00,673
21112,614600,17806,campaign,1463,2017-10-02 21:19:36.627402+00:00,673
26430,613407,33831,campaign,1463,2017-10-02 21:19:36.642616+00:00,673
26441,613391,34415,campaign,1463,2017-10-02 21:19:36.649997+00:00,673
21135,614549,13354,campaign,1463,2017-10-02 21:19:36.653239+00:00,673
21125,614572,13879,campaign,1463,2017-10-02 21:19:36.683560+00:00,673
21115,614594,13511,campaign,1463,2017-10-02 21:19:36.709072+00:00,673
21100,614653,10058,campaign,1463,2017-10-02 21:19:36.715484+00:00,673
21096,614659,10088,campaign,1463,2017-10-02 21:19:36.738410+00:00,673
21114,614595,13894,campaign,1463,2017-10-02 21:19:36.816979+00:00,673
21088,614681,10165,campaign,1463,2017-10-02 21:19:36.820747+00:00,673
21086,614685,10182,campaign,1463,2017-10-02 21:19:36.822224+00:00,673
21146,614521,14299,campaign,1463,2017-10-02 21:19:36.833539+00:00,673
21109,614638,9976,campaign,1463,2017-10-02 21:19:36.852149+00:00,673
21083,614691,10244,campaign,1463,2017-10-02 21:19:36.866669+00:00,673
21069,614714,10537,campaign,1463,2017-10-02 21:19:36.867724+00:00,673
21080,614695,13048,campaign,1463,2017-10-02 21:19:36.911069+00:00,673
20255,614761,11089,campaign,1463,2017-10-02 21:19:36.956495+00:00,673
20236,614795,11482,campaign,1463,2017-10-02 21:19:36.973856+00:00,673
20222,614815,11525,campaign,1463,2017-10-02 21:19:36.977276+00:00,673
20258,614756,11048,campaign,1463,2017-10-02 21:19:37.003318+00:00,673
20235,614796,11479,campaign,1463,2017-10-02 21:19:37.028784+00:00,673
20267,614738,10916,campaign,1463,2017-10-02 21:19:37.044740+00:00,673
21137,614546,15404,campaign,1463,2017-10-02 21:19:37.051864+00:00,673
21163,614470,15955,campaign,1463,2017-10-02 21:19:37.094853+00:00,673
20223,614814,11512,campaign,1463,2017-10-02 21:19:37.097318+00:00,673
21081,614694,14790,campaign,1463,2017-10-02 21:19:37.106338+00:00,673
20250,614770,11359,campaign,1463,2017-10-02 21:19:37.110717+00:00,673
21126,614570,14365,campaign,1463,2017-10-02 21:19:37.143035+00:00,673
21124,614573,13445,campaign,1463,2017-10-02 21:19:37.158832+00:00,673
20246,614778,11455,campaign,1463,2017-10-02 21:19:37.164490+00:00,673
21119,614585,9783,campaign,1463,2017-10-02 21:19:37.200032+00:00,673
21064,614728,10674,campaign,1463,2017-10-02 21:19:37.222891+00:00,673
20259,614755,11049,campaign,1463,2017-10-02 21:19:37.243548+00:00,673
20245,614779,11457,campaign,1463,2017-10-02 21:19:37.271966+00:00,673
26385,613491,29147,campaign,1463,2017-10-02 21:19:37.314008+00:00,673
26382,613505,28703,campaign,1463,2017-10-02 21:19:37.318846+00:00,673
20218,614822,13975,campaign,1463,2017-10-02 21:19:37.328243+00:00,673
20256,614760,11082,campaign,1463,2017-10-02 21:19:37.330699+00:00,673
21131,614563,14787,campaign,1463,2017-10-02 21:19:37.369447+00:00,673
21084,614690,10229,campaign,1463,2017-10-02 21:19:37.369493+00:00,673
21101,614652,10052,campaign,1463,2017-10-02 21:19:37.377016+00:00,673
20217,614824,11632,campaign,1463,2017-10-02 21:19:37.391051+00:00,673
20232,614801,11488,campaign,1463,2017-10-02 21:19:37.399843+00:00,673
21065,614727,14408,campaign,1463,2017-10-02 21:19:37.412946+00:00,673
21105,614642,13028,campaign,1463,2017-10-02 21:19:37.419883+00:00,673
21111,614632,15845,campaign,1463,2017-10-02 21:19:37.455034+00:00,673
21102,614651,10048,campaign,1463,2017-10-02 21:19:37.469762+00:00,673
20242,614783,11460,campaign,1463,2017-10-02 21:19:37.470428+00:00,673
21108,614639,9982,campaign,1463,2017-10-02 21:19:37.477741+00:00,673
20220,614817,11532,campaign,1463,2017-10-02 21:19:37.480336+00:00,673
21078,614698,10400,campaign,1463,2017-10-02 21:19:37.496180+00:00,673
21191,614425,16316,campaign,1463,2017-10-02 21:19:37.511909+00:00,673
20211,614837,11757,campaign,1463,2017-10-02 21:19:37.518542+00:00,673
20221,614816,11524,campaign,1463,2017-10-02 21:19:37.524059+00:00,673
20266,614740,10917,campaign,1463,2017-10-02 21:19:37.536421+00:00,673
20241,614784,11461,campaign,1463,2017-10-02 21:19:37.545609+00:00,673
21116,614593,9870,campaign,1463,2017-10-02 21:19:37.548445+00:00,673
21079,614697,10382,campaign,1463,2017-10-02 21:19:37.557252+00:00,673
20190,614877,11956,campaign,1463,2017-10-02 21:19:37.558761+00:00,673
20210,614841,13981,campaign,1463,2017-10-02 21:19:37.585902+00:00,673
20167,614920,12261,campaign,1463,2017-10-02 21:19:37.587244+00:00,673
21087,614682,10168,campaign,1463,2017-10-02 21:19:37.593984+00:00,673
20178,614902,12202,campaign,1463,2017-10-02 21:19:37.598308+00:00,673
20195,614870,11920,campaign,1463,2017-10-02 21:19:37.613381+00:00,673
20177,614903,12193,campaign,1463,2017-10-02 21:19:37.616743+00:00,673
20230,614803,11493,campaign,1463,2017-10-02 21:19:37.622073+00:00,673
20156,614940,15945,campaign,1463,2017-10-02 21:19:37.628437+00:00,673
20179,614901,12197,campaign,1463,2017-10-02 21:19:37.641170+00:00,673
20226,614808,11509,campaign,1463,2017-10-02 21:19:37.642326+00:00,673
20157,614939,15935,campaign,1463,2017-10-02 21:19:37.659992+00:00,673
20203,614852,14178,campaign,1463,2017-10-02 21:19:37.663500+00:00,673
20152,614947,15938,campaign,1463,2017-10-02 21:19:37.663915+00:00,673
20172,614910,12220,campaign,1463,2017-10-02 21:19:37.665933+00:00,673
20215,614829,11677,campaign,1463,2017-10-02 21:19:37.695003+00:00,673
20140,614971,15867,campaign,1463,2017-10-02 21:19:37.699384+00:00,673
20201,614856,11865,campaign,1463,2017-10-02 21:19:37.706625+00:00,673
20158,614937,15948,campaign,1463,2017-10-02 21:19:37.715499+00:00,673
20159,614936,15949,campaign,1463,2017-10-02 21:19:37.729428+00:00,673
21098,614655,10055,campaign,1463,2017-10-02 21:19:37.729827+00:00,673
20139,614972,15866,campaign,1463,2017-10-02 21:19:37.744216+00:00,673
20185,614886,13162,campaign,1463,2017-10-02 21:19:37.746360+00:00,673
20227,614806,11506,campaign,1463,2017-10-02 21:19:37.757581+00:00,673
20148,614959,15912,campaign,1463,2017-10-02 21:19:37.763359+00:00,673
21128,614567,13858,campaign,1463,2017-10-02 21:19:37.771470+00:00,673
20136,615008,9788,campaign,1463,2017-10-02 21:19:37.776528+00:00,673
20183,614888,12257,campaign,1463,2017-10-02 21:19:37.804336+00:00,673
20151,614949,15936,campaign,1463,2017-10-02 21:19:37.806878+00:00,673
20208,614843,11804,campaign,1463,2017-10-02 21:19:37.817003+00:00,673
20141,614970,15871,campaign,1463,2017-10-02 21:19:37.836103+00:00,673
20132,615034,12346,campaign,1463,2017-10-02 21:19:37.837771+00:00,673
20137,614992,14324,campaign,1463,2017-10-02 21:19:37.842040+00:00,673
20165,614924,12298,campaign,1463,2017-10-02 21:19:37.847425+00:00,673
20169,614918,12256,campaign,1463,2017-10-02 21:19:37.857401+00:00,673
20142,614968,15868,campaign,1463,2017-10-02 21:19:37.902582+00:00,673
20126,615043,12423,campaign,1463,2017-10-02 21:19:37.905678+00:00,673
20168,614919,12260,campaign,1463,2017-10-02 21:19:37.926596+00:00,673
20269,614731,13623,campaign,1463,2017-10-02 21:19:37.940072+00:00,673
20239,614786,11466,campaign,1463,2017-10-02 21:19:37.982699+00:00,673
21161,614493,12882,campaign,1463,2017-10-02 21:19:38.002592+00:00,673
20175,614906,12216,campaign,1463,2017-10-02 21:19:38.039039+00:00,673
20138,614991,13272,campaign,1463,2017-10-02 21:19:38.043320+00:00,673
20134,615030,12333,campaign,1463,2017-10-02 21:19:38.061745+00:00,673
21223,614355,22487,campaign,1463,2017-10-02 21:19:38.094726+00:00,673
20124,615046,12436,campaign,1463,2017-10-02 21:19:38.118605+00:00,673
24559,613955,23631,campaign,1463,2017-10-02 21:19:38.506702+00:00,673
20117,615058,9740,campaign,1463,2017-10-02 21:19:38.683426+00:00,673
21270,614260,16878,campaign,1463,2017-10-02 21:19:38.740993+00:00,673
20251,614768,15648,campaign,1463,2017-10-02 21:19:38.748351+00:00,673
20090,615096,10772,campaign,1463,2017-10-02 21:19:39.125220+00:00,673
20107,615075,10505,campaign,1463,2017-10-02 21:19:39.134340+00:00,673
20095,615090,10659,campaign,1463,2017-10-02 21:19:39.372081+00:00,673
20116,615061,9876,campaign,1463,2017-10-02 21:19:39.532466+00:00,673
20099,615084,10584,campaign,1463,2017-10-02 21:19:39.588425+00:00,673
20077,615114,12140,campaign,1463,2017-10-02 21:19:39.733824+00:00,673
20072,615124,12367,campaign,1463,2017-10-02 21:19:39.741241+00:00,673
20122,615048,13184,campaign,1463,2017-10-02 21:19:39.835107+00:00,673
20070,615127,12379,campaign,1463,2017-10-02 21:19:39.835131+00:00,673
20057,615143,12254,campaign,1463,2017-10-02 21:19:39.843635+00:00,673
20073,615122,12353,campaign,1463,2017-10-02 21:19:39.920849+00:00,673
20094,615091,10665,campaign,1463,2017-10-02 21:19:39.981505+00:00,673
20093,615092,10670,campaign,1463,2017-10-02 21:19:40.008441+00:00,673
20102,615081,10552,campaign,1463,2017-10-02 21:19:40.263801+00:00,673
20091,615095,14216,campaign,1463,2017-10-02 21:19:40.266281+00:00,673
20065,615134,12600,campaign,1463,2017-10-02 21:19:40.270378+00:00,673
20263,614750,11024,campaign,1463,2017-10-02 21:19:40.275692+00:00,673
